redemption_id,c_id,pcode_id,cust_id,redeemed
29427,29,787,240,0
29432,8,99,390,0
29433,26,410,164,0
29434,29,613,1384,0
29438,8,598,1071,0
29439,8,57,1284,0
29440,30,332,1387,0
29441,8,256,536,0
29456,30,1051,653,0
29459,8,88,633,0
29461,8,70,785,0
29465,26,790,1387,0
29466,29,785,570,0
29468,30,933,1012,0
29476,8,481,868,0
29479,29,1046,23,0
29481,8,92,976,0
29484,26,323,1534,0
29486,8,1002,557,0
29487,8,9,1245,0
29491,5,279,923,0
29493,8,624,399,0
29495,8,920,536,0
29496,30,990,37,0
29497,30,803,1544,0
29501,29,1081,1384,0
29502,8,92,961,0
29503,8,808,631,0
29505,8,550,1131,0
29507,8,432,859,0
29510,29,445,460,0
29513,8,94,324,0
29514,30,980,1215,0
29517,8,99,577,0
29518,8,103,607,0
29519,3,404,1457,0
29521,26,931,1227,0
29524,8,544,1070,0
29525,29,458,96,0
29526,8,54,650,0
29531,26,352,1261,0
29539,8,14,225,0
29540,8,610,647,0
29548,8,93,737,0
29549,29,696,26,0
29554,8,661,969,0
29555,30,666,207,0
29559,30,1104,984,0
29563,8,964,1449,0
29570,8,10,1400,0
29571,29,445,1216,0
29578,8,622,851,0
29580,8,63,575,0
29582,29,896,575,0
29585,26,775,932,0
29587,30,256,1291,0
29589,8,727,309,0
29590,7,392,674,0
29591,8,624,1076,0
29592,7,687,1494,0
29603,8,101,83,0
29611,26,322,1202,0
29614,8,1063,578,0
29617,8,733,657,0
29619,8,579,1245,0
29620,30,1071,164,0
29625,8,78,674,0
29632,8,865,1336,0
29635,8,383,127,0
29638,29,750,992,0
29639,30,997,437,0
29642,30,638,590,0
29643,30,342,503,0
29652,8,711,771,0
29654,30,921,442,0
29658,8,65,529,0
29662,29,597,855,0
29664,29,538,1006,0
29665,8,616,1339,0
29667,8,865,73,0
29668,26,813,1383,0
29674,29,443,1195,0
29686,30,358,1554,0
29688,30,260,1012,0
29689,8,73,1238,0
29695,29,621,1216,0
29699,8,928,1126,0
29700,30,468,117,0
29702,8,583,307,0
29706,27,402,1430,0
29713,26,905,1568,0
29716,8,738,874,0
29720,30,300,465,0
29724,5,1105,1047,0
29726,8,14,1072,0
29728,7,17,80,0
29729,8,256,828,0
29730,2,642,1474,0
29739,26,647,667,0
29743,8,705,179,0
29744,26,876,630,0
29749,30,324,531,0
29752,7,1102,1516,0
29753,26,340,1388,0
29759,26,729,606,0
29760,26,451,1465,0
29763,26,381,427,0
29767,8,762,1166,0
29768,8,808,1153,0
29776,5,955,515,0
29778,8,782,1532,0
29780,8,7,781,0
29785,30,911,565,0
29789,26,1090,797,0
29792,8,91,293,0
29795,7,17,1341,0
29797,8,7,737,0
29798,8,700,776,0
29799,8,95,1291,0
29803,8,67,670,0
29805,29,3,569,0
29807,26,660,519,0
29808,7,986,760,0
29812,8,10,743,0
29815,26,446,1549,0
29818,26,855,1182,0
29823,8,922,1154,0
29828,8,90,935,0
29833,30,921,953,0
29838,8,919,210,0
29842,26,1024,1458,0
29848,26,353,1337,0
29851,8,12,1188,0
29854,3,827,1192,0
29855,8,296,1300,0
29861,8,98,832,0
29863,2,703,564,0
29866,8,806,12,0
29868,29,943,91,0
29869,29,243,26,0
29876,8,759,769,0
29877,8,1045,1418,0
29879,8,51,627,0
29881,29,443,495,0
29883,30,920,63,0
29884,8,558,684,0
29887,8,93,91,0
29889,8,694,1047,0
29890,8,511,1201,0
29891,8,627,295,0
29900,8,558,860,0
29903,26,754,273,0
29914,30,360,641,0
29915,8,76,1093,0
29917,26,776,111,0
29920,8,711,154,0
29922,8,292,881,0
29925,29,613,113,0
29927,26,862,1227,0
29928,2,703,1402,0
29930,8,51,640,0
29931,8,737,1215,0
29933,8,70,1457,0
29938,26,746,1310,0
29940,8,879,428,0
29943,30,990,513,0
29945,29,443,960,0
29946,8,46,254,0
29947,8,59,309,0
29950,26,862,576,0
29951,8,511,1506,0
29953,5,431,337,0
29958,8,1070,1314,0
29963,8,247,746,0
29964,8,782,1567,0
29965,8,269,122,0
29966,8,747,522,0
29972,8,812,387,0
29978,30,331,937,0
29981,26,429,1458,0
29987,26,854,1383,0
29988,8,808,421,0
29989,8,656,800,0
29990,2,853,823,0
29991,30,857,1081,0
29992,2,1107,171,0
29993,8,283,1100,0
29994,8,733,1152,0
29999,26,1,63,0
30000,8,922,1044,0
30002,30,659,834,0
30003,8,1017,767,0
30004,29,265,792,0
30006,8,62,1458,0
30007,8,292,1158,0
30010,8,447,342,0
30014,8,82,781,0
30021,29,458,479,0
30027,8,1033,389,0
30029,8,292,1392,0
30032,8,269,387,0
30033,26,298,1202,0
30035,26,1000,1549,0
30038,26,1009,231,0
30049,26,749,566,0
30054,29,873,1329,0
30056,26,745,1215,0
30062,8,53,634,0
30067,8,89,590,0
30070,29,975,1142,0
30072,8,757,771,0
30076,26,377,1132,0
30080,2,673,1079,0
30087,8,567,498,0
30093,29,445,1562,0
30096,27,372,1387,0
30098,8,755,662,0
30099,8,884,670,0
30102,7,1050,532,0
30104,8,1017,1072,0
30107,8,49,741,0
30108,30,594,1191,0
30110,8,979,136,0
30111,8,11,768,0
30120,8,103,66,0
30123,26,1082,797,0
30126,30,683,442,0
30127,30,431,294,0
30128,26,735,82,0
30131,30,672,368,0
30141,8,87,704,0
30143,8,738,1147,0
30144,26,1033,935,0
30147,26,985,713,0
30153,30,894,927,0
30155,8,470,866,0
30159,8,78,1498,0
30161,8,102,1273,0
30163,29,3,865,0
30175,8,256,559,0
30181,8,942,91,0
30182,8,490,742,0
30183,26,851,1132,0
30186,8,920,779,0
30190,8,85,935,0
30191,1,524,340,0
30192,30,260,124,0
30193,8,885,1121,0
30194,8,906,1168,0
30197,30,354,727,0
30202,29,1081,495,0
30205,8,97,21,0
30207,30,294,103,0
30208,8,672,236,0
30211,8,84,23,0
30214,8,812,62,0
30218,2,897,1450,0
30219,8,793,694,0
30223,8,430,265,0
30227,30,261,1463,0
30230,8,84,384,0
30232,8,81,720,0
30233,30,409,1241,0
30238,8,97,1532,0
30239,8,884,1382,0
30241,7,691,748,0
30242,29,896,792,0
30251,8,585,347,0
30254,8,69,396,0
30255,29,1035,1338,0
30260,30,427,93,0
30262,8,91,25,0
30265,7,392,289,0
30266,8,63,161,0
30267,8,645,883,0
30268,8,95,1077,0
30269,8,1058,970,0
30272,8,85,1135,0
30273,8,473,362,0
30277,8,738,342,0
30281,8,672,159,0
30285,30,794,58,0
30286,26,764,1104,0
30287,29,785,1041,0
30289,26,569,231,0
30295,8,67,575,0
30297,30,595,974,0
30298,26,545,141,0
30299,8,1073,1272,0
30302,30,733,1072,0
30304,29,443,1296,0
30305,8,979,1102,0
30306,26,464,1458,0
30307,5,279,1378,0
30313,26,350,1335,0
30314,8,989,381,0
30317,8,885,1100,0
30318,8,10,559,0
30319,26,790,384,0
30320,8,550,1470,0
30321,8,62,1042,0
30322,30,529,1215,0
30325,5,431,1509,0
30326,8,432,1178,0
30329,8,278,569,0
30331,8,84,106,0
30332,8,942,213,0
30334,30,1074,974,0
30343,8,53,1374,0
30347,7,986,866,0
30351,30,307,615,0
30352,26,446,797,0
30354,5,455,711,0
30357,8,14,874,0
30362,8,979,189,0
30363,8,67,976,0
30364,8,744,735,0
30366,30,1074,1341,0
30368,3,836,998,0
30370,29,243,189,0
30372,8,581,1362,0
30373,5,455,1073,0
30380,8,68,115,0
30382,29,715,1,0
30386,8,103,350,0
30389,5,934,1120,0
30391,26,931,15,0
30398,8,772,516,0
30399,26,695,1283,0
30402,8,12,1562,0
30404,27,716,787,0
30406,26,361,294,0
30407,26,327,1568,0
30408,29,1046,1242,0
30409,8,49,338,0
30410,7,17,1556,0
30413,3,671,444,0
30419,8,11,1391,0
30421,8,511,1174,0
30423,8,87,1210,0
30426,8,581,879,0
30433,8,283,850,0
30434,8,78,886,0
30437,30,1076,1384,0
30439,26,754,435,0
30440,29,613,19,0
30443,30,913,1367,0
30444,8,79,82,0
30446,8,616,326,0
30447,8,964,964,0
30449,30,348,273,0
30453,8,12,676,0
30457,8,911,976,0
30458,26,2,1357,0
30459,26,306,283,0
30462,29,619,184,0
30463,29,985,334,0
30465,8,623,628,0
30467,8,102,333,0
30471,8,68,724,0
30472,8,97,698,0
30476,8,77,179,0
30479,8,11,67,0
30480,8,67,516,0
30481,30,362,958,0
30492,30,913,733,0
30498,26,937,919,0
30500,8,383,1028,0
30501,8,490,939,0
30502,2,703,435,0
30504,8,733,82,0
30509,5,663,995,0
30510,29,750,474,0
30511,29,1035,1110,0
30515,5,689,1378,0
30517,5,431,1259,0
30520,8,567,1493,0
30521,8,559,1543,0
30523,8,61,220,0
30524,8,740,330,0
30528,8,919,514,0
30529,8,694,1122,0
30530,8,804,1453,0
30531,8,792,228,0
30536,8,8,1058,0
30537,29,896,490,0
30538,8,66,11,0
30539,29,943,338,0
30544,30,1083,103,0
30548,8,256,85,0
30549,8,256,27,0
30552,26,484,412,0
30557,8,645,60,0
30560,30,814,706,0
30564,29,943,102,0
30565,30,331,465,0
30569,8,1015,1252,0
30570,8,83,751,0
30571,26,502,1332,0
30572,26,330,1298,1
30574,8,610,1091,0
30580,27,398,787,0
30583,8,579,72,0
30584,5,934,1343,0
30585,29,597,338,0
30587,8,942,914,0
30601,8,964,756,0
30603,8,740,993,0
30604,8,754,4,0
30605,8,919,1172,0
30608,8,424,1279,0
30610,28,315,1463,0
30612,7,17,695,0
30613,8,50,1381,0
30615,8,654,867,0
30620,29,750,911,0
30625,30,616,1255,0
30626,8,6,700,0
30628,30,924,795,0
30630,8,86,151,0
30631,8,1059,207,0
30632,30,423,1174,0
30633,28,1041,1378,0
30634,8,810,611,0
30636,7,17,1087,0
30637,28,1061,1332,0
30662,8,288,325,0
30669,8,922,737,0
30673,26,476,1121,0
30674,8,583,496,0
30678,8,278,994,0
30679,8,1048,504,0
30680,26,875,265,0
30687,29,785,368,0
30689,8,1045,357,0
30690,7,17,1164,0
30692,8,1059,745,0
30695,26,1019,261,0
30698,26,492,204,0
30699,8,103,349,0
30700,8,623,514,0
30702,8,56,1474,0
30703,8,52,325,0
30707,8,979,967,0
30712,8,74,94,0
30714,29,643,1329,0
30720,8,470,862,0
30722,29,750,1006,0
30724,26,1020,510,1
30726,5,967,763,0
30727,26,1006,1429,0
30728,30,889,1046,0
30730,8,103,15,0
30732,26,660,841,0
30734,8,598,266,0
30736,30,529,648,0
30742,8,810,1122,0
30743,8,65,648,0
30744,26,739,524,0
30746,8,916,651,0
30751,8,84,292,0
30756,8,882,1550,0
30762,5,279,1522,0
30768,8,60,753,0
30771,8,465,1534,0
30781,8,383,1444,0
30782,26,2,162,0
30783,28,750,1140,0
30787,8,1081,1519,0
30790,30,391,619,0
30792,5,1105,793,0
30794,8,481,866,0
30797,8,433,239,0
30800,8,257,1136,0
30801,2,1047,437,0
30804,26,797,1549,0
30805,8,53,483,0
30806,3,403,1534,0
30807,8,76,421,0
30808,8,920,706,0
30809,8,85,231,0
30810,8,1084,879,0
30815,8,1017,332,0
30816,8,269,516,0
30817,8,865,900,0
30820,30,341,461,0
30823,7,691,607,0
30824,8,9,1154,0
30825,8,532,575,0
30826,26,985,1121,0
30827,30,998,1064,0
30828,8,449,1187,0
30831,28,378,189,0
30833,30,786,203,0
30834,30,933,310,0
30835,30,1068,461,0
30836,8,610,1284,0
30839,26,464,393,0
30840,30,332,1555,0
30842,29,243,786,0
30844,8,72,150,0
30845,8,1063,146,0
30847,30,479,569,0
30850,29,975,240,0
30852,30,355,203,0
30853,8,61,116,0
30854,8,103,352,0
30855,30,303,550,0
30856,8,58,919,0
30860,8,762,1571,0
30877,8,757,627,0
30885,7,687,926,0
30890,8,432,1471,0
30899,8,672,1399,0
30901,30,1015,321,0
30903,26,790,751,0
30904,3,718,1534,0
30905,8,70,1532,0
30908,26,1087,927,0
30911,30,427,275,0
30914,8,616,1290,0
30917,29,619,1229,0
30918,26,410,503,0
30919,30,269,1144,0
30924,8,60,621,0
30928,8,447,1050,0
30930,26,963,607,0
30931,7,17,166,0
30937,8,248,67,0
30941,30,376,725,0
30943,8,1110,1013,0
30946,26,605,93,0
30948,7,17,479,0
30954,8,8,115,0
30957,26,985,1534,0
30958,29,750,792,0
30962,7,17,575,0
30964,8,1110,821,0
30965,8,90,791,0
30969,2,1047,607,0
30971,8,75,341,0
30974,8,1110,667,0
30979,8,288,659,0
30982,30,412,503,0
30986,5,934,806,0
30989,8,709,474,0
30992,5,455,1259,0
30994,8,740,1085,0
30995,26,475,191,0
30996,29,975,1309,0
30999,29,1040,525,0
31000,8,62,367,0
31008,26,609,799,0
31015,30,421,745,0
31018,8,806,1567,0
31022,8,762,784,0
31024,8,1049,194,0
31026,2,559,375,0
31031,8,94,1390,0
31034,26,358,1236,0
31037,8,807,1051,0
31039,30,708,865,0
31045,5,279,160,0
31046,8,645,1188,0
31049,26,593,1164,0
31050,8,465,1082,0
31052,5,1105,1311,0
31053,8,610,408,0
31055,5,431,616,0
31058,26,1019,636,0
31059,8,747,1112,0
31060,8,83,1080,0
31061,29,982,81,0
31063,8,979,740,0
31064,8,744,1003,0
31065,26,658,1549,0
31066,5,1043,407,0
31068,29,418,1041,0
31072,5,934,749,0
31076,26,981,1521,0
31079,8,1045,720,0
31081,26,546,975,0
31082,30,863,1457,0
31084,29,896,1212,0
31087,29,696,1444,0
31089,8,98,281,0
31090,8,711,367,1
31091,8,257,4,0
31096,8,846,363,0
31098,30,733,1387,0
31100,8,793,550,0
31102,8,276,1481,0
31103,8,567,220,0
31105,30,672,1255,0
31107,8,682,1155,0
31109,8,661,848,0
31130,5,1043,1509,0
31134,8,85,1427,0
31138,8,513,554,0
31140,8,806,980,0
31145,8,615,146,0
31146,29,1081,338,0
31148,7,1050,1157,0
31149,8,983,967,0
31152,8,61,763,0
31153,8,604,1581,0
31155,26,979,1547,0
31156,8,624,344,0
31158,5,893,1216,0
31159,7,1102,1084,0
31161,28,1046,401,0
31164,30,277,615,0
31166,26,735,11,0
31171,30,594,1138,0
31172,8,72,1364,0
31173,8,1017,876,0
31179,8,744,1550,0
31183,27,1092,1378,0
31185,29,896,1041,0
31186,26,246,799,0
31202,30,672,787,0
31204,3,263,1457,0
31205,8,906,122,0
31219,8,60,631,0
31221,30,742,1402,0
31224,8,1017,1458,0
31225,26,824,1236,0
31227,26,875,787,0
31232,26,545,1534,0
31233,8,885,485,0
31235,26,1019,93,0
31237,29,621,81,0
31241,30,438,99,0
31242,8,78,590,0
31245,2,347,823,1
31247,29,787,960,0
31249,8,558,1433,0
31251,7,1102,470,0
31252,2,853,1012,0
31254,26,985,236,0
31256,30,1003,236,0
31257,8,511,297,0
31260,8,95,934,0
31263,26,350,1261,0
31267,8,46,1514,0
31269,8,93,709,0
31274,8,97,1191,0
31276,8,92,718,0
31281,29,418,460,0
31282,26,368,506,0
31283,30,626,1298,0
31285,8,817,1172,0
31289,30,438,225,0
31291,8,256,1157,0
31292,30,924,1487,0
31293,29,715,1140,0
31295,7,641,379,0
31298,26,471,375,0
31299,8,782,367,0
31301,5,1105,844,0
31302,7,1102,665,0
31306,26,1057,425,0
31316,8,981,42,0
31321,5,1043,1046,0
31324,30,371,1191,0
31327,8,90,961,0
31329,26,476,72,0
31334,29,416,669,0
31336,26,491,358,0
31338,29,3,863,0
31339,8,81,665,0
31341,7,691,525,0
31343,8,269,1533,0
31345,26,326,787,0
31353,8,817,220,0
31356,8,725,1489,0
31358,26,583,365,0
31360,2,703,153,0
31363,8,1073,665,0
31364,8,511,1154,0
31365,26,593,357,0
31367,8,501,204,0
31374,8,62,724,0
31375,30,324,974,0
31377,8,805,7,0
31378,8,430,1237,0
31380,8,57,1533,0
31382,5,1043,566,0
31390,28,441,1140,0
31393,8,424,1364,0
31394,8,627,319,0
31397,30,1004,1291,0
31399,8,762,1433,0
31401,30,939,1333,0
31402,26,246,523,0
31403,26,468,576,0
31404,26,998,151,0
31405,5,1105,616,0
31415,30,798,17,0
31417,7,1102,532,0
31419,30,907,791,0
31420,29,873,570,0
31421,8,661,874,0
31422,3,822,67,0
31426,8,1048,653,0
31428,8,645,790,0
31429,30,594,340,0
31442,30,997,99,0
31443,26,620,88,0
31445,8,733,505,0
31451,29,643,659,0
31453,26,377,175,0
31464,30,668,231,0
31466,8,78,1082,0
31469,26,306,1025,0
31471,8,885,481,0
31472,5,934,1142,0
31473,8,465,1159,0
31477,8,1048,1058,0
31480,8,922,189,0
31484,8,1084,764,0
31485,8,433,488,0
31493,8,567,309,0
31497,7,641,1512,0
31499,8,99,407,0
31500,8,889,1095,0
31502,8,1018,276,0
31503,28,534,1332,0
31506,8,772,1386,0
31510,30,638,204,0
31517,26,790,725,0
31520,8,674,1185,0
31521,29,458,863,0
31528,26,298,240,0
31529,26,304,706,0
31533,30,409,1521,0
31534,7,1050,1470,0
31535,30,332,1159,0
31536,2,583,222,0
31537,8,1063,676,0
31542,8,80,195,0
31543,26,647,910,0
31547,26,299,683,0
31551,8,269,572,0
31552,26,660,1521,0
31553,8,544,1239,0
31555,8,981,218,0
31558,8,615,742,0
31561,8,806,834,0
31563,8,1073,1266,0
31564,26,1024,412,0
31568,30,579,1347,0
31569,8,46,215,0
31574,7,641,575,0
31575,8,654,770,0
31578,8,61,296,0
31582,8,72,1405,0
31585,30,754,1224,0
31588,8,58,1419,0
31589,8,807,1534,0
31590,29,448,1324,0
31591,8,511,687,0
31592,29,982,1099,0
31598,26,301,236,0
31601,8,882,920,0
31612,26,356,63,0
31616,26,636,357,0
31617,26,1000,1068,0
31618,30,363,1060,0
31620,8,598,349,0
31621,8,283,1399,0
31623,30,342,1542,0
31624,2,853,1555,0
31631,8,654,1534,0
31632,26,307,191,0
31636,8,983,1392,0
31638,8,709,665,0
31640,27,1096,1430,0
31651,29,443,1198,0
31654,2,514,1019,0
31655,30,500,957,0
31656,7,392,78,0
31661,8,902,982,0
31668,26,582,1464,0
31669,8,1081,235,1
31677,8,550,1223,0
31684,8,102,408,0
31685,26,790,1568,0
31689,8,51,1070,0
31693,2,673,1450,0
31694,2,673,633,0
31695,8,271,1296,0
31698,8,91,718,0
31699,8,623,485,0
31701,8,623,1237,0
31703,26,589,876,0
31707,8,805,181,0
31709,30,691,583,0
31710,26,301,1087,0
31713,8,707,317,0
31714,7,392,679,0
31717,26,1011,1239,0
31720,8,59,1280,0
31726,8,490,1297,0
31727,26,356,523,0
31730,8,430,309,0
31738,8,1018,1208,0
31740,30,358,1550,0
31742,29,982,1467,0
31744,8,981,350,0
31745,8,598,689,0
31746,26,991,841,0
31747,8,700,496,0
31752,30,479,922,0
31753,30,431,465,0
31755,26,368,867,0
31756,8,817,67,0
31758,8,817,1300,0
31760,30,1083,733,0
31762,8,598,837,0
31768,29,613,637,0
31769,8,52,1095,0
31775,26,769,799,0
31776,8,490,724,0
31780,30,667,597,0
31781,26,583,1164,0
31796,8,511,1534,0
31797,8,911,314,0
31798,30,818,459,0
31807,30,706,607,0
31808,26,790,1121,0
31817,30,382,365,0
31823,30,1076,953,0
31824,8,1000,556,0
31827,30,324,1296,0
31829,8,1017,1338,0
31833,5,967,1463,0
31835,26,739,1261,0
31840,28,993,1463,0
31842,30,858,517,0
31843,8,53,860,0
31844,8,970,1367,0
31848,8,58,1023,0
31854,29,3,113,0
31857,26,647,576,0
31859,8,102,293,0
31861,26,658,111,0
31862,30,269,1191,0
31865,8,970,682,0
31867,8,257,183,0
31869,5,689,337,0
31870,8,66,835,0
31871,8,10,1184,0
31880,29,873,498,0
31889,8,52,351,0
31890,29,982,1006,0
31898,30,1003,465,0
31904,8,656,1084,0
31908,8,511,1466,0
31911,26,381,766,0
31914,8,1110,594,0
31918,8,928,1054,0
31919,26,930,506,0
31921,30,706,344,0
31922,8,772,670,0
31923,29,982,63,0
31926,30,351,1299,0
31928,8,1073,1387,0
31929,26,859,1202,0
31930,8,276,382,0
31935,8,88,1111,0
31938,29,619,1195,0
31940,2,897,183,0
31946,8,73,1529,0
31948,26,319,1508,0
31952,26,514,1467,0
31955,8,77,366,0
31956,26,1048,1170,0
31959,7,392,1490,0
31960,8,6,235,1
31961,3,397,1140,0
31963,8,725,294,0
31965,8,761,250,0
31969,8,91,482,0
31970,7,986,1056,0
31972,30,325,1046,0
31973,26,309,464,0
31975,8,509,1520,0
31982,8,75,731,0
31984,26,1106,611,0
31985,30,449,1046,0
31986,29,243,63,0
31987,8,91,1051,0
31989,5,689,1436,0
31992,8,70,1374,0
31993,2,583,384,0
31996,8,90,215,0
31999,7,1102,478,0
32001,29,613,669,0
32002,8,537,619,0
32003,29,896,1216,0
32006,8,772,633,0
32007,29,715,247,0
32015,2,703,714,0
32018,8,694,128,0
32021,8,722,1071,0
32034,7,1050,865,0
32035,8,256,155,0
32038,30,310,1259,1
32041,7,1102,316,0
32044,8,430,1582,0
32046,26,451,262,0
32047,30,803,19,0
32055,30,773,141,0
32062,8,102,934,0
32069,8,82,405,0
32070,8,98,349,0
32071,8,60,177,0
32076,8,86,1388,0
32078,8,610,362,0
32081,8,256,139,0
32082,8,970,1429,0
32087,8,624,1266,0
32089,30,277,814,0
32091,8,481,1202,0
32095,26,797,1290,0
32099,8,1048,1202,0
32100,8,293,1191,0
32101,5,955,1047,0
32102,8,916,380,0
32103,5,1043,1145,0
32104,2,642,1097,0
32105,8,807,977,0
32107,6,677,1386,0
32108,8,248,1320,0
32111,8,757,1017,0
32115,26,307,510,0
32116,26,647,968,0
32117,8,433,1341,0
32118,30,425,1258,0
32120,3,264,67,0
32124,8,567,1081,0
32129,30,798,450,0
32131,8,51,1154,0
32140,8,257,1356,0
32141,8,661,749,0
32143,8,470,745,0
32147,8,490,1360,0
32149,8,54,139,0
32150,8,559,699,0
32152,26,471,927,0
32156,26,876,974,0
32157,8,882,1537,0
32159,8,1084,212,0
32160,26,471,1405,0
32164,8,942,1172,0
32165,8,490,905,0
32166,8,922,1436,0
32167,26,754,183,0
32169,8,907,218,0
32177,30,858,1081,0
32181,26,1,1534,0
32183,26,569,683,0
32186,8,623,47,0
32190,30,563,207,0
32191,8,762,1321,0
32192,8,513,589,0
32193,30,1036,992,0
32200,8,705,1558,0
32201,8,585,727,0
32202,8,76,216,0
32205,29,613,973,0
32209,2,981,435,0
32213,8,1084,1529,0
32214,8,62,132,0
32216,8,674,1373,0
32219,8,615,473,0
32220,30,341,1464,0
32221,8,87,1167,0
32222,29,1081,923,0
32223,8,846,952,0
32227,8,100,848,0
32228,8,501,1076,0
32232,26,1011,890,0
32234,30,426,1497,0
32242,8,73,1368,0
32247,8,738,1400,0
32251,29,265,474,0
32252,30,625,1328,0
32253,8,293,1010,0
32256,8,63,732,0
32258,8,276,1532,0
32261,29,243,525,0
32262,5,967,1302,0
32263,29,1035,136,0
32264,26,361,687,0
32265,8,915,883,0
32266,26,611,435,0
32269,8,1049,325,0
32275,8,101,608,0
32277,8,102,63,0
32282,8,740,132,0
32288,8,793,1338,0
32292,30,364,667,0
32294,8,1081,1522,0
32295,8,622,381,0
32297,5,455,1194,0
32298,8,97,474,0
32301,8,432,1211,0
32306,26,942,15,1
32309,26,521,1375,0
32312,29,975,1562,0
32313,8,72,462,0
32315,8,989,515,0
32318,7,691,572,0
32319,29,643,525,0
32322,8,583,417,0
32327,8,622,586,0
32331,8,13,876,0
32332,26,875,783,0
32333,8,610,1330,0
32336,8,723,309,0
32340,8,879,871,0
32343,8,1045,942,0
32345,30,1074,63,0
32355,8,604,294,0
32359,8,93,1134,0
32360,8,615,1233,0
32361,8,672,958,0
32364,8,616,84,0
32365,29,985,501,0
32368,8,916,69,0
32376,8,63,944,0
32378,8,709,271,0
32379,26,870,198,0
32381,8,682,84,0
32384,26,658,1555,0
32385,8,806,376,0
32387,8,989,483,0
32388,8,658,58,0
32389,30,563,1408,0
32393,8,276,844,0
32395,8,623,1282,0
32398,8,383,1263,0
32400,29,787,26,0
32401,8,567,722,0
32402,5,1043,88,0
32404,8,257,768,0
32406,8,615,844,0
32415,8,90,430,0
32416,8,1063,1155,0
32417,8,1049,1446,0
32419,30,391,21,0
32426,8,1045,709,0
32428,8,658,68,0
32434,8,81,1158,0
32435,8,9,1025,1
32446,7,641,414,0
32449,8,624,398,0
32450,29,715,19,0
32458,8,96,161,0
32459,8,473,265,0
32460,30,303,232,0
32464,2,559,222,0
32468,29,787,1445,0
32474,8,93,850,0
32477,8,911,1095,0
32478,7,986,5,0
32479,5,1043,1466,0
32481,8,807,1556,0
32482,30,348,943,0
32483,8,883,1468,0
32485,1,1026,362,0
32489,30,362,857,0
32490,30,754,1387,1
32495,8,70,670,0
32498,26,1090,1049,0
32499,29,243,992,0
32506,26,323,968,0
32509,8,56,579,0
32514,8,97,997,0
32517,26,2,435,0
32520,8,9,1185,0
32522,8,296,874,0
32524,8,490,906,0
32525,30,1083,1098,0
32529,8,983,909,1
32530,8,63,1,0
32534,8,470,93,0
32537,5,1105,1302,0
32540,8,74,668,0
32541,8,296,1255,0
32547,8,622,118,0
32566,8,383,396,0
32567,30,667,730,0
32571,29,896,659,0
32573,5,455,1408,0
32576,8,65,1158,0
32578,8,84,1316,0
32579,29,1035,575,0
32580,5,967,1028,0
32581,8,56,402,0
32582,8,293,1282,0
32588,2,583,1223,0
32589,8,103,1374,0
32590,29,243,590,0
32598,8,1045,262,0
32601,28,993,401,0
32604,8,1085,171,0
32605,8,550,344,0
32608,8,615,529,0
32609,29,787,1045,0
32614,8,56,1295,0
32615,30,277,492,0
32616,29,1046,498,0
32617,8,81,765,0
32621,26,2,1387,0
32626,8,75,758,0
32627,8,622,881,0
32633,30,919,1207,0
32634,8,1084,1399,0
32638,8,645,830,0
32642,29,416,1142,0
32645,26,302,121,0
32652,8,256,1093,0
32655,26,352,72,0
32656,26,1043,191,0
32657,8,737,1191,0
32660,8,47,146,0
32662,8,740,37,0
32664,28,525,583,0
32670,8,95,817,0
32672,8,725,514,0
32674,29,800,659,0
32682,26,854,583,0
32684,8,1017,235,1
32687,8,1063,1152,0
32698,8,806,528,0
32699,29,445,7,0
32700,30,773,1014,0
32701,8,78,78,0
32702,29,985,131,0
32706,26,1093,1202,0
32707,8,101,667,0
32715,26,353,510,1
32718,29,943,1562,0
32719,8,757,32,0
32721,8,67,138,0
32723,29,1040,863,0
32724,8,911,848,0
32726,8,437,271,0
32727,8,473,1552,0
32729,29,445,1099,0
32731,8,733,650,0
32732,26,745,243,0
32736,8,86,314,0
32743,8,10,867,0
32744,8,98,1408,0
32746,3,835,590,0
32747,8,889,603,0
32749,8,76,1360,0
32755,8,792,1547,0
32758,30,889,465,0
32764,8,889,631,0
32770,8,559,757,0
32771,8,682,609,0
32772,8,256,462,0
32780,8,884,684,0
32786,8,293,409,0
32788,30,659,273,0
32790,8,432,594,0
32792,26,1082,243,0
32793,8,1086,958,0
32794,8,490,1210,0
32797,8,432,1101,0
32799,26,973,196,0
32802,28,525,1463,0
32806,8,49,1545,0
32808,26,471,240,0
32811,8,57,47,0
32815,8,906,384,0
32817,8,73,395,0
32819,29,643,96,0
32822,8,59,265,0
32828,30,803,1290,0
32832,29,696,570,0
32836,8,85,396,0
32838,26,1,814,0
32839,8,257,1497,0
32841,30,541,401,0
32843,29,696,498,0
32848,30,1003,178,0
32849,26,468,758,0
32856,26,926,1575,0
32858,8,807,614,0
32859,26,379,204,0
32861,26,729,590,0
32866,8,559,883,0
32867,7,1050,926,0
32869,8,559,1399,0
32871,30,911,1144,0
32872,29,785,943,0
32887,26,335,919,0
